Product,Date,Quantity Sold,Price,Revenue,Location,Category
Product_7,2024-01-29,20,282.2,5644.0,Delhi,Fashion
Product_50,2024-01-16,15,157.86,2367.9,Hyderabad,Stationery
Product_6,2024-03-31,15,428.49,6427.35,Hyderabad,Beauty
Product_16,2024-06-26,2,494.07,988.14,Delhi,Stationery
Product_31,2024-06-19,7,164.12,1148.84,Mumbai,Groceries
Product_4,2024-03-13,18,277.32,4991.76,Bangalore,Stationery
Product_9,2024-01-20,7,363.14,2541.98,Chennai,Stationery
Product_2,2024-06-16,18,385.62,6941.16,Hyderabad,Groceries
Product_38,2024-04-01,2,370.26,740.52,Chennai,Fashion
Product_49,2024-02-25,7,464.99,3254.93,Bangalore,Fashion
Product_29,2024-04-09,5,463.13,2315.65,Bangalore,Beauty
Product_37,2024-03-31,2,250.76,501.52,Bangalore,Electronics
Product_26,2024-05-05,16,202.56,3240.96,Bangalore,Electronics
Product_7,2024-01-21,14,332.92,4660.88,Chennai,Beauty
Product_34,2024-06-27,14,378.04,5292.56,Delhi,Electronics
Product_33,2024-03-28,1,214.74,214.74,Delhi,Beauty
Product_12,2024-04-06,10,423.61,4236.1,Chennai,Fashion
Product_31,2024-06-18,12,139.76,1677.12,Delhi,Beauty
Product_41,2024-01-21,4,203.48,813.92,Chennai,Beauty
Product_5,2024-01-27,9,291.4,2622.6,Chennai,Fashion
Product_22,2024-04-17,11,446.21,4908.31,Mumbai,Fashion
Product_1,2024-06-13,9,324.04,2916.36,Chennai,Electronics
Product_27,2024-03-06,19,470.55,8940.45,Delhi,Stationery
Product_46,2024-04-07,10,224.88,2248.8,Hyderabad,Electronics
Product_48,2024-02-21,13,300.96,3912.48,Hyderabad,Electronics
Product_12,2024-06-25,20,143.59,2871.8,Hyderabad,Electronics
Product_41,2024-04-06,6,432.8,2596.8,Bangalore,Fashion
Product_45,2024-01-18,2,133.15,266.3,Mumbai,Electronics
Product_31,2024-04-09,9,272.73,2454.57,Chennai,Beauty
Product_36,2024-01-29,17,477.9,8124.3,Delhi,Fashion
Product_29,2024-03-28,8,159.35,1274.8,Hyderabad,Electronics
Product_12,2024-03-22,12,364.56,4374.72,Mumbai,Fashion
Product_33,2024-01-18,10,296.2,2962.0,Mumbai,Electronics
Product_43,2024-04-13,2,351.5,703.0,Chennai,Groceries
Product_10,2024-01-28,13,57.03,741.39,Chennai,Stationery
Product_11,2024-05-30,20,56.98,1139.6,Mumbai,Beauty
Product_20,2024-04-02,3,201.25,603.75,Mumbai,Stationery
Product_16,2024-06-12,9,155.3,1397.7,Bangalore,Beauty
Product_8,2024-02-19,12,203.9,2446.8,Chennai,Beauty
Product_19,2024-04-12,6,352.66,2115.96,Bangalore,Beauty
Product_28,2024-03-18,16,206.51,3304.16,Delhi,Groceries
Product_14,2024-01-31,15,280.05,4200.75,Bangalore,Fashion
Product_12,2024-01-17,5,440.56,2202.8,Chennai,Stationery
Product_17,2024-05-05,9,380.87,3427.83,Delhi,Electronics
Product_6,2024-04-08,10,134.59,1345.9,Mumbai,Fashion
Product_21,2024-04-27,20,107.4,2148.0,Bangalore,Electronics
Product_43,2024-06-15,5,345.42,1727.1,Bangalore,Groceries
Product_17,2024-06-22,2,348.86,697.72,Chennai,Stationery
Product_27,2024-03-08,19,89.63,1702.97,Hyderabad,Electronics
Product_21,2024-01-10,2,206.03,412.06,Chennai,Groceries
Product_45,2024-06-02,1,246.63,246.63,Chennai,Groceries
Product_9,2024-04-27,17,442.6,7524.2,Hyderabad,Beauty
Product_41,2024-02-28,14,332.64,4656.96,Mumbai,Electronics
Product_12,2024-01-17,13,208.15,2705.95,Bangalore,Groceries
Product_36,2024-05-03,6,497.33,2983.98,Delhi,Beauty
Product_50,2024-03-27,20,295.22,5904.4,Hyderabad,Electronics
Product_8,2024-05-07,13,198.78,2584.14,Chennai,Stationery
Product_13,2024-05-09,13,89.02,1157.26,Bangalore,Electronics
Product_40,2024-03-31,7,348.89,2442.23,Hyderabad,Groceries
Product_14,2024-01-13,8,477.86,3822.88,Chennai,Beauty
Product_20,2024-05-09,7,242.97,1700.79,Mumbai,Beauty
Product_44,2024-02-05,15,203.91,3058.65,Hyderabad,Fashion
Product_7,2024-03-20,1,253.34,253.34,Mumbai,Beauty
Product_45,2024-03-11,16,305.28,4884.48,Delhi,Fashion
Product_31,2024-05-18,1,62.96,62.96,Chennai,Groceries
Product_25,2024-01-06,8,309.12,2472.96,Hyderabad,Beauty
Product_29,2024-02-25,7,67.67,473.69,Delhi,Groceries
Product_32,2024-06-17,12,385.85,4630.2,Hyderabad,Groceries
Product_17,2024-02-11,11,394.68,4341.48,Chennai,Stationery
Product_13,2024-04-20,13,160.42,2085.46,Delhi,Beauty
Product_6,2024-04-11,4,183.02,732.08,Bangalore,Electronics
Product_27,2024-01-22,15,171.84,2577.6,Hyderabad,Electronics
Product_10,2024-02-04,13,202.48,2632.24,Delhi,Groceries
Product_12,2024-04-15,11,209.21,2301.31,Hyderabad,Stationery
Product_30,2024-06-10,12,347.38,4168.56,Mumbai,Beauty
Product_39,2024-06-05,15,480.93,7213.95,Chennai,Stationery
Product_37,2024-02-14,14,123.37,1727.18,Mumbai,Groceries
Product_17,2024-01-02,16,470.29,7524.64,Bangalore,Stationery
Product_15,2024-02-04,5,431.9,2159.5,Bangalore,Fashion
Product_8,2024-06-28,7,435.02,3045.14,Mumbai,Fashion
Product_49,2024-02-16,13,369.08,4798.04,Delhi,Electronics
Product_10,2024-03-25,14,109.18,1528.52,Bangalore,Stationery
Product_9,2024-01-18,7,201.42,1409.94,Delhi,Beauty
Product_7,2024-02-09,6,177.23,1063.38,Delhi,Fashion
Product_30,2024-06-18,19,103.35,1963.65,Hyderabad,Stationery
Product_14,2024-03-03,17,424.06,7209.02,Delhi,Fashion
Product_28,2024-04-22,13,99.84,1297.92,Hyderabad,Electronics
Product_2,2024-02-04,2,194.7,389.4,Hyderabad,Beauty
Product_34,2024-04-05,1,80.83,80.83,Mumbai,Fashion
Product_24,2024-03-09,7,317.23,2220.61,Delhi,Groceries
Product_42,2024-04-15,16,462.07,7393.12,Delhi,Beauty
Product_39,2024-04-04,16,438.05,7008.8,Chennai,Fashion
Product_34,2024-06-06,3,58.85,176.55,Chennai,Stationery
Product_36,2024-02-29,5,386.04,1930.2,Bangalore,Electronics
Product_26,2024-02-21,2,307.78,615.56,Hyderabad,Beauty
Product_41,2024-03-03,13,439.51,5713.63,Bangalore,Groceries
Product_13,2024-01-16,8,396.16,3169.28,Mumbai,Stationery
Product_19,2024-04-22,11,182.9,2011.9,Hyderabad,Fashion
Product_40,2024-05-11,1,166.24,166.24,Chennai,Electronics
Product_22,2024-06-12,2,148.64,297.28,Hyderabad,Fashion
Product_47,2024-03-04,2,381.29,762.58,Mumbai,Stationery
Product_9,2024-01-12,3,232.12,696.36,Mumbai,Electronics
Product_30,2024-06-29,7,156.1,1092.7,Bangalore,Stationery
Product_40,2024-06-20,18,457.54,8235.72,Mumbai,Groceries
Product_36,2024-04-15,20,412.48,8249.6,Chennai,Beauty
Product_13,2024-05-27,3,335.12,1005.36,Chennai,Beauty
Product_10,2024-01-07,12,248.9,2986.8,Chennai,Fashion
Product_15,2024-05-08,16,365.86,5853.76,Mumbai,Beauty
Product_19,2024-05-11,12,184.91,2218.92,Bangalore,Groceries
Product_24,2024-04-20,16,85.35,1365.6,Hyderabad,Fashion
Product_25,2024-06-02,13,204.44,2657.72,Chennai,Beauty
Product_24,2024-02-16,14,266.85,3735.9,Delhi,Stationery
Product_25,2024-04-29,20,473.96,9479.2,Chennai,Groceries
Product_15,2024-01-09,17,314.75,5350.75,Delhi,Stationery
Product_20,2024-03-03,12,286.23,3434.76,Hyderabad,Groceries
Product_20,2024-06-18,9,225.96,2033.64,Mumbai,Stationery
Product_13,2024-06-20,6,456.66,2739.96,Hyderabad,Fashion
Product_39,2024-01-11,13,406.41,5283.33,Mumbai,Groceries
Product_41,2024-02-02,10,448.18,4481.8,Bangalore,Fashion
Product_22,2024-02-16,4,74.43,297.72,Mumbai,Groceries
Product_33,2024-06-29,18,368.68,6636.24,Mumbai,Electronics
Product_30,2024-03-05,10,292.2,2922.0,Hyderabad,Beauty
Product_50,2024-04-05,17,279.46,4750.82,Mumbai,Groceries
Product_22,2024-01-03,14,116.6,1632.4,Bangalore,Electronics
Product_42,2024-01-16,12,465.08,5580.96,Mumbai,Fashion
Product_7,2024-05-18,10,235.26,2352.6,Mumbai,Electronics
Product_42,2024-06-21,14,469.03,6566.42,Chennai,Electronics
Product_36,2024-02-25,6,155.78,934.68,Delhi,Beauty
Product_8,2024-03-13,19,471.24,8953.56,Chennai,Beauty
Product_37,2024-06-22,18,310.76,5593.68,Bangalore,Beauty
Product_47,2024-01-02,17,88.65,1507.05,Mumbai,Fashion
Product_1,2024-03-21,19,113.61,2158.59,Bangalore,Fashion
Product_25,2024-05-06,6,434.87,2609.22,Hyderabad,Groceries
Product_7,2024-03-02,13,196.13,2549.69,Chennai,Electronics
Product_37,2024-06-28,3,67.42,202.26,Chennai,Groceries
Product_47,2024-03-03,19,420.2,7983.8,Bangalore,Electronics
Product_25,2024-04-17,18,499.06,8983.08,Delhi,Electronics
Product_34,2024-02-05,15,181.53,2722.95,Mumbai,Electronics
Product_40,2024-06-07,19,472.79,8983.01,Hyderabad,Stationery
Product_30,2024-01-28,17,338.97,5762.49,Bangalore,Beauty
Product_45,2024-06-21,9,293.67,2643.03,Hyderabad,Stationery
Product_40,2024-05-03,4,157.36,629.44,Mumbai,Groceries
Product_40,2024-06-03,14,353.8,4953.2,Bangalore,Fashion
Product_38,2024-01-17,12,395.02,4740.24,Hyderabad,Beauty
Product_43,2024-06-06,3,205.16,615.48,Delhi,Beauty
Product_41,2024-02-12,8,485.95,3887.6,Bangalore,Beauty
Product_32,2024-01-16,8,424.98,3399.84,Delhi,Electronics
Product_23,2024-06-01,5,308.28,1541.4,Delhi,Stationery
Product_9,2024-03-13,11,180.88,1989.68,Bangalore,Stationery
Product_8,2024-05-27,8,252.12,2016.96,Hyderabad,Stationery
Product_5,2024-04-23,12,472.48,5669.76,Mumbai,Stationery
Product_11,2024-04-27,5,435.54,2177.7,Delhi,Beauty
Product_2,2024-04-18,20,218.46,4369.2,Delhi,Stationery
Product_14,2024-05-16,11,144.24,1586.64,Chennai,Stationery
Product_36,2024-04-12,4,306.03,1224.12,Mumbai,Groceries
Product_38,2024-06-28,16,315.19,5043.04,Hyderabad,Fashion
Product_23,2024-06-15,17,307.72,5231.24,Delhi,Fashion
Product_49,2024-05-26,2,498.46,996.92,Delhi,Stationery
Product_22,2024-04-03,12,80.58,966.96,Delhi,Electronics
Product_40,2024-01-29,14,134.09,1877.26,Mumbai,Groceries
Product_39,2024-03-31,8,178.04,1424.32,Delhi,Stationery
Product_3,2024-06-28,12,309.73,3716.76,Hyderabad,Electronics
Product_15,2024-02-17,2,484.65,969.3,Chennai,Groceries
Product_9,2024-03-18,3,104.95,314.85,Mumbai,Beauty
Product_6,2024-01-01,4,263.42,1053.68,Chennai,Stationery
Product_21,2024-06-11,1,267.55,267.55,Bangalore,Fashion
Product_43,2024-03-26,13,232.27,3019.51,Mumbai,Stationery
Product_12,2024-01-04,7,205.67,1439.69,Mumbai,Stationery
Product_34,2024-03-03,9,447.11,4023.99,Mumbai,Fashion
Product_22,2024-02-11,11,438.82,4827.02,Bangalore,Electronics
Product_32,2024-03-26,11,357.96,3937.56,Chennai,Fashion
Product_12,2024-03-26,13,452.05,5876.65,Delhi,Stationery
Product_6,2024-03-24,4,184.39,737.56,Mumbai,Fashion
Product_45,2024-04-13,19,149.85,2847.15,Mumbai,Stationery
Product_29,2024-05-06,4,344.52,1378.08,Delhi,Stationery
Product_46,2024-01-03,8,184.86,1478.88,Chennai,Fashion
Product_31,2024-01-10,7,211.55,1480.85,Hyderabad,Stationery
Product_25,2024-01-18,15,169.11,2536.65,Bangalore,Beauty
Product_39,2024-04-29,19,222.66,4230.54,Mumbai,Fashion
Product_33,2024-04-02,8,71.44,571.52,Chennai,Stationery
Product_43,2024-03-02,1,259.42,259.42,Mumbai,Electronics
Product_35,2024-06-14,13,208.63,2712.19,Delhi,Electronics
Product_30,2024-04-25,5,359.56,1797.8,Chennai,Beauty
Product_7,2024-03-05,3,172.39,517.17,Hyderabad,Fashion
Product_24,2024-02-09,8,402.75,3222.0,Chennai,Groceries
Product_43,2024-03-23,20,345.45,6909.0,Bangalore,Groceries
Product_37,2024-03-26,14,470.38,6585.32,Bangalore,Groceries
Product_4,2024-06-16,2,191.92,383.84,Mumbai,Stationery
Product_45,2024-01-03,8,278.38,2227.04,Bangalore,Electronics
Product_45,2024-02-04,3,72.13,216.39,Bangalore,Beauty
Product_33,2024-06-24,2,415.93,831.86,Mumbai,Electronics
Product_37,2024-06-06,10,300.93,3009.3,Hyderabad,Fashion
Product_20,2024-05-27,9,99.02,891.18,Delhi,Electronics
Product_6,2024-03-01,14,165.89,2322.46,Delhi,Electronics
Product_26,2024-04-01,13,437.89,5692.57,Hyderabad,Stationery
Product_33,2024-05-18,3,53.02,159.06,Hyderabad,Electronics
Product_42,2024-02-21,6,101.81,610.86,Bangalore,Electronics
Product_9,2024-04-04,7,96.92,678.44,Delhi,Electronics
Product_37,2024-03-18,13,278.61,3621.93,Mumbai,Fashion
Product_4,2024-03-15,16,346.23,5539.68,Bangalore,Beauty
Product_7,2024-02-26,17,134.62,2288.54,Delhi,Beauty
Product_3,2024-02-13,17,64.02,1088.34,Delhi,Groceries
Product_1,2024-04-06,9,364.05,3276.45,Hyderabad,Fashion
Product_17,2024-06-25,1,490.48,490.48,Bangalore,Fashion
Product_38,2024-02-27,4,241.32,965.28,Bangalore,Beauty
Product_30,2024-01-27,14,493.53,6909.42,Hyderabad,Stationery
Product_14,2024-03-13,3,357.5,1072.5,Bangalore,Fashion
Product_4,2024-05-23,5,153.38,766.9,Mumbai,Fashion
Product_1,2024-03-20,12,368.28,4419.36,Delhi,Fashion
Product_23,2024-01-25,11,222.83,2451.13,Bangalore,Beauty
Product_33,2024-05-04,5,498.77,2493.85,Delhi,Beauty
Product_1,2024-02-26,13,420.19,5462.47,Bangalore,Stationery
Product_27,2024-04-24,10,476.67,4766.7,Delhi,Electronics
Product_46,2024-06-09,5,237.56,1187.8,Chennai,Groceries
Product_3,2024-01-20,3,280.02,840.06,Chennai,Fashion
Product_5,2024-01-25,11,137.1,1508.1,Hyderabad,Stationery
Product_34,2024-03-20,3,356.73,1070.19,Bangalore,Beauty
Product_24,2024-02-11,14,298.1,4173.4,Hyderabad,Fashion
Product_12,2024-03-17,17,327.62,5569.54,Bangalore,Electronics
Product_14,2024-02-13,4,413.18,1652.72,Chennai,Stationery
Product_5,2024-01-01,15,212.84,3192.6,Bangalore,Stationery
Product_9,2024-03-16,14,247.23,3461.22,Hyderabad,Fashion
Product_32,2024-02-02,18,494.1,8893.8,Hyderabad,Groceries
Product_7,2024-06-15,8,329.79,2638.32,Mumbai,Fashion
Product_18,2024-04-15,8,272.65,2181.2,Delhi,Stationery
Product_33,2024-01-20,10,201.42,2014.2,Hyderabad,Groceries
Product_10,2024-06-28,7,229.47,1606.29,Delhi,Electronics
Product_31,2024-05-09,15,275.24,4128.6,Bangalore,Electronics
Product_31,2024-04-12,20,364.17,7283.4,Mumbai,Groceries
Product_45,2024-05-12,7,440.33,3082.31,Chennai,Fashion
Product_29,2024-04-20,1,278.05,278.05,Mumbai,Stationery
Product_24,2024-01-15,7,287.74,2014.18,Chennai,Groceries
Product_1,2024-01-22,10,171.8,1718.0,Bangalore,Electronics
Product_42,2024-01-17,5,292.69,1463.45,Delhi,Fashion
Product_47,2024-04-19,15,389.14,5837.1,Hyderabad,Beauty
Product_10,2024-04-17,2,87.7,175.4,Mumbai,Beauty
Product_42,2024-01-18,7,474.83,3323.81,Mumbai,Beauty
Product_4,2024-05-30,3,346.24,1038.72,Mumbai,Stationery
Product_9,2024-05-24,3,364.44,1093.32,Delhi,Beauty
Product_29,2024-04-14,18,331.04,5958.72,Bangalore,Groceries
Product_39,2024-06-16,15,247.87,3718.05,Mumbai,Groceries
Product_36,2024-05-28,9,456.72,4110.48,Hyderabad,Groceries
Product_20,2024-02-12,16,371.41,5942.56,Hyderabad,Fashion
Product_47,2024-02-19,19,223.8,4252.2,Chennai,Groceries
Product_14,2024-05-21,7,95.27,666.89,Delhi,Electronics
Product_30,2024-04-23,12,289.61,3475.32,Delhi,Electronics
Product_26,2024-04-24,17,427.16,7261.72,Hyderabad,Fashion
Product_19,2024-03-19,13,441.72,5742.36,Delhi,Fashion
Product_48,2024-04-24,15,248.82,3732.3,Mumbai,Stationery
Product_11,2024-05-27,16,305.84,4893.44,Delhi,Electronics
Product_10,2024-05-29,7,351.99,2463.93,Chennai,Stationery
Product_10,2024-04-17,4,69.27,277.08,Mumbai,Electronics
Product_6,2024-03-16,2,486.27,972.54,Chennai,Fashion
Product_40,2024-05-02,4,390.76,1563.04,Bangalore,Fashion
Product_48,2024-05-05,15,271.44,4071.6,Chennai,Electronics
Product_20,2024-04-28,1,61.88,61.88,Chennai,Fashion
Product_20,2024-05-20,20,384.2,7684.0,Delhi,Beauty
Product_2,2024-02-18,5,499.2,2496.0,Mumbai,Stationery
Product_34,2024-06-22,15,387.98,5819.7,Hyderabad,Stationery
Product_47,2024-05-27,12,337.68,4052.16,Delhi,Beauty
Product_20,2024-04-17,18,151.21,2721.78,Mumbai,Beauty
Product_32,2024-02-04,15,427.65,6414.75,Mumbai,Groceries
Product_35,2024-05-23,9,207.4,1866.6,Delhi,Stationery
Product_31,2024-02-21,2,261.53,523.06,Delhi,Beauty
Product_31,2024-04-03,6,354.8,2128.8,Delhi,Fashion
Product_20,2024-05-04,1,484.25,484.25,Mumbai,Groceries
Product_48,2024-01-11,18,282.92,5092.56,Hyderabad,Groceries
Product_6,2024-01-30,7,138.73,971.11,Hyderabad,Beauty
Product_49,2024-06-12,3,207.63,622.89,Bangalore,Electronics
Product_4,2024-01-31,3,211.81,635.43,Chennai,Groceries
Product_21,2024-02-29,8,420.17,3361.36,Hyderabad,Beauty
Product_9,2024-01-17,4,242.3,969.2,Chennai,Fashion
Product_49,2024-05-24,8,293.1,2344.8,Hyderabad,Groceries
Product_2,2024-03-12,2,393.35,786.7,Hyderabad,Fashion
Product_20,2024-03-28,4,389.41,1557.64,Bangalore,Beauty
Product_21,2024-01-09,12,342.84,4114.08,Mumbai,Stationery
Product_5,2024-02-18,20,140.51,2810.2,Mumbai,Electronics
Product_27,2024-01-03,14,222.53,3115.42,Delhi,Electronics
Product_37,2024-04-21,20,115.56,2311.2,Hyderabad,Fashion
Product_2,2024-06-09,17,222.6,3784.2,Mumbai,Groceries
Product_19,2024-01-04,6,217.11,1302.66,Delhi,Electronics
Product_35,2024-05-22,13,247.66,3219.58,Hyderabad,Groceries
Product_31,2024-03-02,11,79.25,871.75,Hyderabad,Beauty
Product_33,2024-02-18,20,234.85,4697.0,Hyderabad,Stationery
Product_29,2024-04-28,13,436.75,5677.75,Chennai,Groceries
Product_29,2024-02-23,1,89.98,89.98,Hyderabad,Beauty
Product_18,2024-04-22,5,317.16,1585.8,Chennai,Beauty
Product_45,2024-05-22,15,377.48,5662.2,Hyderabad,Groceries
Product_32,2024-04-21,3,172.62,517.86,Hyderabad,Beauty
Product_39,2024-02-07,12,61.87,742.44,Hyderabad,Stationery
Product_29,2024-06-25,15,411.02,6165.3,Mumbai,Electronics
Product_16,2024-05-22,17,381.15,6479.55,Hyderabad,Electronics
Product_23,2024-03-15,7,337.84,2364.88,Mumbai,Beauty
Product_20,2024-01-03,2,286.06,572.12,Chennai,Stationery
Product_24,2024-04-16,16,391.93,6270.88,Mumbai,Stationery
Product_7,2024-06-23,9,118.34,1065.06,Chennai,Groceries
Product_23,2024-05-26,12,334.53,4014.36,Mumbai,Electronics
Product_43,2024-06-03,17,266.21,4525.57,Chennai,Stationery
Product_6,2024-01-05,3,394.27,1182.81,Delhi,Fashion
Product_5,2024-03-06,2,428.36,856.72,Chennai,Beauty
Product_14,2024-05-21,7,95.27,666.89,Delhi,Electronics
Product_44,2024-04-08,7,172.21,1205.47,Hyderabad,Groceries
Product_39,2024-06-28,19,371.73,7062.87,Mumbai,Beauty
Product_20,2024-02-13,1,163.91,163.91,Delhi,Fashion
Product_13,2024-04-29,19,466.43,8862.17,Bangalore,Groceries
Product_23,2024-01-14,4,437.59,1750.36,Delhi,Stationery
Product_22,2024-02-29,15,322.53,4837.95,Chennai,Electronics
Product_2,2024-05-25,19,112.32,2134.08,Chennai,Fashion
Product_1,2024-06-18,2,195.81,391.62,Hyderabad,Electronics
Product_37,2024-04-21,20,115.56,2311.2,Hyderabad,Fashion
Product_28,2024-01-16,17,290.98,4946.66,Delhi,Electronics
Product_38,2024-04-20,14,107.39,1503.46,Hyderabad,Groceries
Product_33,2024-03-17,6,373.43,2240.58,Mumbai,Beauty
Product_3,2024-01-28,2,370.89,741.78,Mumbai,Electronics
Product_20,2024-05-24,3,176.18,528.54,Mumbai,Stationery
Product_36,2024-04-30,7,252.84,1769.88,Chennai,Fashion
Product_7,2024-02-03,16,210.33,3365.28,Bangalore,Groceries
Product_23,2024-04-07,17,148.38,2522.46,Delhi,Electronics
Product_35,2024-02-09,16,430.11,6881.76,Bangalore,Groceries
Product_48,2024-03-18,14,470.79,6591.06,Hyderabad,Electronics
Product_48,2024-05-08,18,455.23,8194.14,Bangalore,Beauty
Product_30,2024-02-03,12,118.68,1424.16,Hyderabad,Fashion
Product_13,2024-02-29,5,100.23,501.15,Bangalore,Stationery
Product_22,2024-01-19,9,76.77,690.93,Mumbai,Fashion
Product_50,2024-03-13,14,78.98,1105.72,Bangalore,Groceries
Product_39,2024-06-24,14,291.75,4084.5,Delhi,Stationery
Product_31,2024-01-15,8,84.14,673.12,Hyderabad,Beauty
Product_23,2024-03-19,3,327.06,981.18,Mumbai,Fashion
Product_44,2024-06-14,6,482.44,2894.64,Delhi,Stationery
Product_47,2024-05-06,20,465.79,9315.8,Delhi,Stationery
Product_28,2024-04-26,8,472.79,3782.32,Bangalore,Stationery
Product_45,2024-02-11,6,333.67,2002.02,Chennai,Stationery
Product_40,2024-04-13,11,178.89,1967.79,Mumbai,Electronics
Product_46,2024-06-25,11,451.15,4962.65,Bangalore,Fashion
Product_5,2024-06-12,9,187.37,1686.33,Mumbai,Groceries
Product_14,2024-03-03,6,141.29,847.74,Bangalore,Beauty
Product_23,2024-01-13,7,160.12,1120.84,Mumbai,Stationery
Product_15,2024-01-17,15,161.82,2427.3,Delhi,Electronics
Product_23,2024-03-18,12,201.98,2423.76,Delhi,Electronics
Product_34,2024-02-24,17,57.02,969.34,Chennai,Beauty
Product_9,2024-05-21,15,65.85,987.75,Bangalore,Fashion
Product_8,2024-04-15,20,53.05,1061.0,Mumbai,Groceries
Product_29,2024-06-13,9,254.36,2289.24,Bangalore,Beauty
Product_21,2024-01-11,18,86.21,1551.78,Hyderabad,Stationery
Product_37,2024-06-28,15,65.65,984.75,Bangalore,Fashion
Product_45,2024-02-24,19,324.92,6173.48,Mumbai,Fashion
Product_46,2024-05-08,11,315.35,3468.85,Mumbai,Fashion
Product_3,2024-05-31,9,230.15,2071.35,Hyderabad,Stationery
Product_32,2024-03-25,6,237.4,1424.4,Chennai,Stationery
Product_45,2024-03-19,4,224.49,897.96,Delhi,Fashion
Product_36,2024-02-04,18,85.34,1536.12,Chennai,Groceries
Product_17,2024-05-24,1,186.83,186.83,Delhi,Fashion
Product_19,2024-03-29,20,264.87,5297.4,Mumbai,Beauty
Product_45,2024-04-05,6,328.83,1972.98,Hyderabad,Fashion
Product_32,2024-03-03,14,65.33,914.62,Delhi,Groceries
Product_17,2024-02-29,3,493.25,1479.75,Hyderabad,Fashion
Product_36,2024-03-14,1,278.82,278.82,Hyderabad,Electronics
Product_42,2024-02-16,1,267.9,267.9,Mumbai,Electronics
Product_8,2024-01-27,20,75.62,1512.4,Mumbai,Beauty
Product_5,2024-02-08,2,164.72,329.44,Mumbai,Beauty
Product_45,2024-02-26,11,298.19,3280.09,Chennai,Beauty
Product_31,2024-04-08,8,354.29,2834.32,Delhi,Electronics
Product_43,2024-02-03,15,430.9,6463.5,Hyderabad,Stationery
Product_47,2024-02-15,14,80.14,1121.96,Mumbai,Electronics
Product_24,2024-01-14,12,237.55,2850.6,Chennai,Electronics
Product_15,2024-04-11,1,106.15,106.15,Chennai,Beauty
Product_24,2024-04-05,18,437.21,7869.78,Mumbai,Fashion
Product_21,2024-04-12,8,67.83,542.64,Chennai,Stationery
Product_3,2024-06-29,10,90.82,908.2,Hyderabad,Fashion
Product_9,2024-02-22,9,108.98,980.82,Hyderabad,Fashion
Product_48,2024-02-09,13,59.01,767.13,Hyderabad,Beauty
Product_2,2024-04-23,8,64.78,518.24,Delhi,Stationery
Product_48,2024-04-06,16,438.28,7012.48,Mumbai,Electronics
Product_28,2024-04-16,20,157.93,3158.6,Chennai,Electronics
Product_34,2024-01-25,17,99.2,1686.4,Hyderabad,Groceries
Product_5,2024-06-19,6,61.24,367.44,Mumbai,Electronics
Product_28,2024-06-19,1,274.68,274.68,Delhi,Beauty
Product_25,2024-04-09,18,445.86,8025.48,Delhi,Stationery
Product_46,2024-02-29,7,392.24,2745.68,Hyderabad,Electronics
Product_13,2024-01-12,4,99.72,398.88,Hyderabad,Groceries
Product_33,2024-02-11,20,132.94,2658.8,Delhi,Fashion
Product_27,2024-06-03,15,177.87,2668.05,Bangalore,Beauty
